Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
172,6,10,25
173,5,6,7
174,16,5,11
175,8,5,12
176,8,19,7
177,16,6,8
178,5,14,6
179,19,5,10
180,5,5,8
181,6,10,15
182,12,5,7
183,7,9,5
184,18,13,5
185,5,15,7
186,5,15,5
187,22,17,24
188,11,6,6
189,18,6,11
190,14,5,15
191,11,6,8
192,5,5,13
193,7,5,8
194,9,13,18
195,5,13,6
196,13,6,9
197,7,7,17
198,6,6,9
199,11,11,7
200,5,9,5
201,8,5,13
202,5,13,6
203,11,8,14
204,8,10,7
205,5,7,5
206,8,8,5
207,6,16,8
208,5,9,13
209,13,5,13
210,12,7,8
211,10,12,12
212,13,12,12
213,15,11,6
214,12,13,21
215,9,11,7
216,6,6,7
217,5,6,9
218,6,14,9
219,10,21,7
220,6,6,6
221,15,19,6
222,9,15,6
223,16,12,5
224,7,8,6
225,6,5,17
226,20,11,25
227,5,5,7
228,7,10,8
229,6,6,15
230,10,9,20
231,7,6,6
232,16,6,7
233,6,5,15
234,6,5,5
235,6,8,25
236,12,6,16
237,14,8,6
238,12,14,6
239,5,6,5
240,9,11,15
241,5,9,5
242,7,5,14
243,5,5,5
244,5,7,6
245,16,7,5
246,10,16,10
247,15,10,10
248,10,11,15
249,5,10,7
250,6,6,11
251,6,16,5
252,6,18,8
253,5,7,10
254,10,6,10
255,13,6,9
256,8,20,5
257,7,15,20
258,5,5,21
259,6,17,7
260,5,11,7
261,16,6,6
262,7,5,17
263,14,5,5
264,9,5,5
265,5,5,14
266,5,11,8
267,25,8,10
268,8,12,17
269,6,5,32
270,15,5,22
271,25,15,26
272,10,13,11
273,10,19,14
274,5,19,11
275,5,5,15
276,6,16,22
277,6,23,9
278,6,18,25
279,5,7,8
280,5,13,9
281,6,9,11
282,5,14,17
283,10,8,15
284,6,24,7
285,5,18,10
286,11,8,6
287,18,21,10
288,17,5,19
289,5,8,8
290,5,14,5
291,5,11,24
292,5,6,13
293,18,11,20
294,5,7,11
295,6,17,6
296,6,5,11
297,11,23,15
298,16,23,10
299,6,6,19
300,6,12,18
301,8,30,17
302,5,12,13
303,18,13,8
304,5,14,6
305,7,12,8
306,7,5,12
307,6,5,12
308,16,11,8
309,9,15,15
310,5,33,14
311,6,8,24
312,6,25,15
313,17,5,16
314,15,6,5
315,14,5,10
316,7,9,16
317,13,17,13
318,6,11,11
319,5,12,6
320,5,7,16
321,6,18,8
322,8,7,30
323,6,16,18
324,8,12,15
325,7,14,16
326,5,24,10
327,5,12,14
328,8,6,13
329,6,10,21
330,6,6,5
331,5,6,26
332,5,6,9
333,6,29,5
334,5,6,8
335,6,19,13
336,15,14,11
337,8,15,12
338,5,20,14
339,15,6,17
340,17,10,13
341,6,9,5
342,21,10,14
343,12,11,17
344,6,28,6
345,7,18,10
346,5,14,21
347,5,10,8
348,8,13,9
349,25,8,11
350,11,26,8
351,6,10,16
352,16,6,10
353,11,6,19
354,8,18,9
355,6,6,21
356,10,15,8
357,12,9,22
358,7,8,19
359,7,13,25
360,5,24,11
361,10,7,7
362,9,14,5
363,19,7,15
364,18,16,13
365,5,8,24
366,6,13,20
367,7,11,6
368,6,16,6
369,5,8,6
370,5,27,13
371,5,14,6
372,9,13,12
373,20,23,18
374,6,12,8
375,6,14,20
376,5,8,21
377,7,5,21
378,6,32,14
379,6,17,5
380,8,8,14
381,12,6,7
382,5,6,31
383,5,15,13
384,15,12,13
385,5,17,15
386,16,10,8
387,14,18,17
388,13,18,7
389,5,6,5
390,6,11,13
391,15,15,5
392,16,14,11
393,5,12,8
394,5,7,21
395,8,11,7
396,5,19,6
397,5,5,6
398,6,15,8
399,5,9,13
400,10,7,6
401,5,10,7
402,6,5,29
403,5,5,10
404,6,6,7
405,6,10,14
406,6,9,8
407,5,11,26
408,6,7,7
409,12,21,17
410,6,9,9
411,5,8,14
412,8,18,12
413,5,14,19
414,7,21,7
415,5,7,9
416,8,6,5
417,5,12,6
418,12,6,12
419,15,6,11
420,5,11,6
421,5,14,21
422,5,5,6
423,9,23,8
424,6,11,10
425,9,17,11
426,8,19,16
427,12,17,5
428,11,15,8
429,8,14,8
430,6,8,5
431,6,14,11
432,5,8,13
433,16,16,6
434,5,9,5
435,9,17,15
436,7,22,9
437,11,22,6
438,15,11,8
439,15,8,14
440,11,23,7
441,9,5,13
442,8,14,8
443,7,16,5
444,19,7,30
445,5,13,12
446,5,20,12
447,5,11,10
448,5,14,8
449,6,13,6
450,5,6,6
451,8,13,5
452,7,7,9
453,5,7,11
454,8,13,16
455,10,21,13
456,16,12,15
457,5,12,26
458,5,5,8
459,5,5,6
460,5,13,12
461,10,14,9
462,5,12,9
463,10,27,16
464,7,24,7
465,15,9,18
466,13,11,14
467,5,14,10
468,5,16,6
469,5,8,7
470,5,7,25
471,5,15,9
472,5,12,11
473,5,14,14
474,9,5,5
475,9,7,13
476,10,5,5
477,7,19,22
478,9,16,10
479,6,5,14
480,5,5,21
481,11,7,10
482,5,5,5
483,5,16,9
484,5,13,6
485,12,10,22
486,6,6,8
487,5,22,7
488,5,11,9
489,5,7,8
490,5,5,13
491,5,20,9
492,5,11,8
493,18,15,9
494,11,10,12
495,6,16,12
496,5,15,16
497,18,16,13
498,22,27,11
499,6,16,11
500,6,8,22
501,7,12,6
502,16,8,11
503,7,8,5
504,15,15,16
505,6,7,16
506,8,6,5
507,5,15,9
508,7,18,5
509,5,5,5
510,5,7,11
511,22,10,5
512,14,10,13
513,5,5,7
514,7,7,14
515,6,9,6
516,15,12,11
517,6,7,8
518,5,12,8
519,7,12,16
520,17,5,22
521,5,15,8
522,8,14,5
523,6,7,5
524,5,25,14
525,5,15,6
526,16,7,8
527,5,21,11
528,10,11,24
529,7,11,7
530,10,8,16
531,10,15,8
532,10,11,6
533,7,24,9
534,6,8,27
535,6,9,9
536,7,13,7
537,16,10,22
538,6,11,23
539,5,7,9
540,5,19,20
541,5,6,15
542,7,11,15
543,7,6,18
544,6,5,14
545,5,14,14
546,5,6,9
547,6,5,7
548,7,13,18
549,5,5,10
550,8,5,28
551,5,5,7
552,5,12,10
553,10,9,10
554,6,5,21
555,6,12,10
556,5,6,6
557,5,9,12
558,6,7,6
559,7,17,11
560,7,14,7
561,5,6,5
562,18,7,13
563,13,8,5
564,6,16,8
565,5,5,22
566,6,6,13
567,5,6,21
568,13,9,9
569,16,10,5
570,5,12,21
571,5,19,26
572,8,17,12
573,9,6,9
574,5,13,10
575,15,10,16
576,15,5,17
577,19,6,10
578,6,12,15
579,6,17,6
580,8,6,9
581,6,6,14
582,5,15,6
583,15,21,16
584,6,6,7
585,7,19,14
586,5,10,7
587,10,8,9
588,5,11,19
589,10,10,5
590,13,11,6
591,8,32,7
592,5,7,8
593,6,15,5
594,5,8,7
595,5,10,11
596,5,14,7
597,8,10,12
598,6,7,13
599,6,15,5
600,7,6,22
601,7,15,6
602,6,15,11
603,5,8,6
604,5,20,12
605,15,12,5
606,7,17,6
607,6,8,5
608,5,7,7
609,7,9,16
610,6,14,6
611,6,7,12
612,5,6,16
613,5,5,6
614,6,7,7
615,6,14,15
616,5,13,6
617,6,11,11
618,5,12,6
619,6,8,13
620,17,6,7
621,5,11,19
622,7,11,5
623,5,6,7
624,15,7,5
625,5,9,22
626,5,5,13
627,11,20,10
628,5,7,5
629,11,12,10
630,7,11,6
631,6,6,12
632,11,6,8
633,12,10,5
634,6,15,9
635,6,8,25
636,5,13,6
637,6,12,11
638,6,17,13
639,5,17,11
640,5,9,9
641,5,26,7
642,5,5,10
643,6,5,5
644,6,8,16
645,8,8,10
646,5,22,6
647,6,6,6
648,5,6,13
649,5,32,14
650,5,21,5
651,22,15,6
652,21,7,13
653,5,5,14
654,7,14,12
655,8,5,5
656,15,5,7
657,12,5,15
658,5,5,8
659,5,13,9
660,9,19,8
661,7,6,8
662,7,6,5
663,21,10,10
664,6,20,11
665,6,13,14
666,8,19,9
667,17,21,6
668,5,15,7
669,6,7,5
670,5,5,6
671,6,16,26
672,6,6,7
673,17,7,5
674,15,7,5
675,6,7,14
676,13,9,12
677,5,5,8
678,7,14,9
679,5,5,5
680,8,8,5
681,5,11,5
682,6,8,13
683,11,15,17
684,5,5,5
685,8,8,6
686,6,16,19
687,20,7,10
688,5,7,5
689,11,10,8
690,5,5,14
691,9,7,13
692,5,5,5
693,5,5,5
694,5,17,9
695,7,7,5
696,5,9,12
697,6,21,5
698,6,6,5
699,5,7,5
700,5,5,10
701,11,19,6
702,10,17,12
703,5,5,15
704,5,5,10
705,14,7,11
706,5,7,19
707,5,16,9
708,13,14,5
709,5,16,5
710,15,13,7
711,5,5,13
712,19,13,7
713,12,6,11
714,17,18,13
715,13,11,13
716,14,5,6
717,6,16,12
718,10,11,13
719,5,8,7
720,8,6,11
721,5,7,11
722,5,12,6
723,9,15,5
724,5,6,13
725,8,14,7
726,8,8,5
727,11,13,5
728,5,6,6
729,6,10,6
730,8,5,5
731,5,8,5
732,13,15,15
733,5,7,9
734,14,11,5
735,5,5,8
736,5,18,9
737,6,5,5
738,18,6,10
739,9,18,8
740,8,17,5
741,9,9,22
742,5,6,12
743,6,8,7
744,6,5,16
745,17,6,14
746,7,11,5
747,7,20,5
748,5,18,8
749,7,5,11
750,5,7,5
751,15,26,19
752,5,6,5
753,8,11,9
754,9,11,5
755,5,9,7
756,6,10,5
757,7,10,6
758,6,5,6
759,6,5,6
760,7,5,5
761,5,7,13
762,11,5,16
763,5,8,5
764,12,5,5
765,8,5,5
766,16,5,6
767,5,12,6
768,8,16,6
769,5,7,9
770,6,10,6
771,16,7,17
772,5,22,12
773,10,11,17
774,5,9,5
775,9,6,5
776,6,11,5
777,7,8,5
778,5,10,13
779,6,13,22
780,7,7,20
781,7,6,12
782,6,16,5
783,5,17,5
784,5,8,26
785,6,8,12
786,7,14,13
787,5,7,13
788,5,7,10
789,9,5,8
790,6,5,7
791,5,6,11
792,5,5,23
793,7,9,11
794,5,7,6
795,16,12,8
796,7,6,7
797,5,35,14
798,7,13,5
799,7,6,9
800,6,12,10
801,5,13,12
802,15,12,9
803,13,21,17
804,6,6,11
805,10,10,8
806,6,9,5
807,9,5,12
808,5,14,9
809,6,5,15
810,16,20,8
811,6,24,13
812,8,5,8
813,6,7,5
814,6,5,5
815,5,5,13
816,14,23,17
817,14,18,6
818,6,7,16
819,13,7,5
820,10,12,26
821,7,5,5
822,5,6,5
823,6,5,25
824,6,5,18
825,16,17,7
826,13,25,14
827,6,18,13
828,10,5,6
829,10,5,12
830,6,11,5
831,5,9,5
832,14,5,13
833,5,6,30
834,5,6,7
835,11,23,20
836,12,7,11
837,17,6,7
838,9,11,19
839,8,8,9
840,7,5,9
841,5,5,8
842,5,12,6
843,6,5,7
844,7,5,5
845,5,13,5
846,10,14,22
847,7,7,10
848,5,6,13
849,6,6,12
850,5,5,5
851,17,5,17
852,5,6,19
853,5,7,15
854,6,6,11
855,7,5,8
856,5,5,11
857,23,19,8
858,10,5,13
859,15,8,13
860,5,6,7
861,9,5,8
862,8,5,5
863,7,18,18
864,7,14,7
865,9,24,15
866,5,6,21
867,6,6,5
868,5,5,10
869,6,14,6
870,12,31,5
871,6,10,6
872,8,6,6
873,5,5,13
874,14,18,18
875,8,5,5
876,5,11,8
877,9,17,7
878,5,12,5
879,6,6,18
880,5,12,16
881,20,5,10
882,5,9,6
883,7,6,5
884,5,7,16
885,6,9,15
886,10,13,8
887,5,5,6
888,6,22,9
889,5,7,5
890,10,5,10
891,5,6,12
892,10,7,5
893,11,18,7
894,6,11,19
895,6,7,25
896,5,7,14
897,5,6,6
898,6,8,6
899,6,7,5
900,7,5,5
901,5,10,8
902,11,9,19
903,12,11,5
904,5,6,7
905,5,6,13
906,6,5,8
907,5,6,7
908,13,6,11
909,7,20,7
910,7,5,13
911,5,16,6
912,12,7,5
913,5,6,10
914,5,18,19
915,7,23,5
916,5,10,9
917,7,10,13
918,7,12,14
919,19,6,24
920,8,6,11
921,5,7,17
922,8,11,5
923,6,6,17
924,13,11,14
925,5,14,7
926,9,12,5
927,5,7,5
928,14,10,7
929,5,15,13
930,23,12,8
931,7,8,5
932,8,28,5
933,7,7,9
934,8,10,12
935,7,5,7
936,5,5,6
937,5,12,5
938,9,5,10
939,15,17,8
940,5,5,5
941,5,6,5
942,7,13,8
943,12,33,6
944,12,8,26
945,13,5,5
946,7,15,13
947,13,10,9
948,5,5,15
949,5,12,7
950,10,6,13
951,9,10,13
952,18,7,9
953,5,5,7
954,19,12,16
955,10,11,5
956,6,12,17
957,6,6,6
958,6,5,8
959,5,6,14
960,7,27,9
961,16,11,17
962,5,12,10
963,6,8,8
964,8,5,7
965,7,5,14
966,5,5,11
967,5,8,9
968,7,6,12
969,17,6,6
970,13,17,19
971,6,9,27
972,16,6,20
973,5,5,13
974,5,5,5
975,12,5,9
976,23,7,6
977,5,8,9
978,5,5,5
979,9,6,13
980,6,6,8
981,6,27,7
982,5,5,12
983,7,8,8
984,8,5,7
985,6,5,5
986,5,5,6
987,5,16,5
988,5,7,8
989,6,7,5
990,5,9,6
991,6,17,10
992,9,12,6
993,7,6,16
994,5,5,10
995,6,5,13
996,6,5,16
997,8,7,5
998,7,9,8
999,7,8,15
1000,7,5,5
1001,8,5,27
1002,6,9,10
1003,6,6,8
1004,5,5,15
1005,5,7,6
1006,5,12,12
1007,7,5,13
1008,16,13,11
1009,6,8,9
1010,6,6,5
1011,10,5,6
1012,5,9,7
1013,5,6,6
1014,11,6,11
1015,5,11,5
1016,5,5,12
1017,9,6,6
1018,6,14,8
1019,6,7,6
1020,5,6,13
1021,5,8,5
1022,8,5,9
1023,6,5,11
1024,6,8,6
1025,10,7,14
1026,5,8,5
1027,5,5,15
1028,8,8,6
1029,5,6,7
1030,8,6,15
1031,5,5,16
1032,6,6,5
1033,11,6,24
1034,6,5,12
1035,5,7,5
1036,5,5,16
1037,5,9,17
1038,7,14,8
1039,15,15,15
1040,5,5,12
1041,6,6,26
1042,7,15,5
1043,6,11,12
1044,7,5,5
1045,5,8,9
1046,16,9,11
1047,6,9,10
1048,6,11,11
1049,7,11,7
1050,6,6,13
1051,6,11,5
1052,6,13,8
1053,9,5,33
1054,17,7,6
1055,8,5,13
1056,5,6,6
1057,7,15,5
1058,12,9,10
1059,7,6,9
1060,9,6,5
1061,7,8,20
1062,11,8,12
1063,5,23,15
1064,6,8,8
1065,5,6,8
1066,12,5,11
1067,13,5,7
1068,7,7,9
1069,11,19,10
1070,6,13,5
1071,5,7,10
1072,8,5,13
1073,7,5,5
1074,8,6,20
1075,16,6,8
1076,6,8,12
1077,16,5,14
1078,18,6,6
1079,9,18,19
1080,5,6,14
1081,5,9,7
1082,6,5,13
1083,8,5,15
1084,7,5,12
1085,10,7,8
1086,5,6,12
1087,6,5,5
1088,6,7,6
1089,7,14,6
1090,16,15,5
1091,7,5,5
1092,5,5,7
1093,5,15,9
1094,6,8,16
1095,7,7,12
1096,5,6,6
1097,6,12,11
1098,7,6,6
1099,7,22,8
1100,7,25,5
1101,7,27,5
1102,6,26,8
1103,5,7,9
1104,19,7,7
1105,7,5,8
1106,8,7,12
1107,6,5,18
1108,5,12,12
1109,5,6,5
1110,5,9,6
1111,6,6,5
1112,5,11,5
1113,6,6,5
1114,5,6,7
1115,16,9,6
1116,7,15,7
1117,5,6,5
1118,7,6,27
1119,7,5,5
1120,5,7,12
1121,6,5,5
1122,6,6,10
1123,16,9,7
1124,5,5,10
1125,5,8,5
1126,10,8,10
1127,8,16,11
1128,5,5,14
1129,5,5,7
1130,6,17,5
1131,5,5,14
1132,5,18,5
1133,8,5,14
1134,11,13,5
1135,6,5,13
1136,9,6,11
1137,9,13,6
1138,10,5,5
1139,5,8,17
1140,7,21,6
1141,11,5,15
1142,6,7,15
1143,5,5,8
1144,5,5,5
1145,5,14,11
1146,6,6,7
1147,5,6,9
1148,13,5,24
1149,18,5,13
1150,7,6,5
1151,5,5,11
1152,8,5,6
1153,7,5,13
1154,11,5,6
1155,5,6,5
1156,10,5,5
1157,5,12,7
1158,6,6,5
1159,11,5,15
1160,5,12,12
1161,5,6,10
1162,5,13,22
1163,5,12,20
1164,9,8,20
1165,6,23,15
1166,18,12,6
1167,22,7,8
1168,6,18,6
1169,5,5,6
1170,5,5,13
1171,6,5,8
1172,5,5,11
1173,10,6,25
1174,6,12,12
1175,5,21,5
1176,5,5,19
1177,10,5,7
1178,16,5,5
1179,7,5,11
1180,7,19,5
1181,5,6,5
1182,11,5,20
1183,6,5,9
1184,6,8,11
1185,6,6,11
1186,5,6,6
1187,5,5,7
1188,10,7,5
1189,13,8,14
1190,6,5,8
1191,19,5,5
1192,9,6,5
1193,6,5,26
1194,5,5,22
1195,5,8,15
1196,5,5,7
1197,5,5,11
1198,5,20,5
1199,5,14,5
1200,5,8,5
1201,8,16,5
1202,5,7,6
1203,5,6,8
1204,5,14,5
1205,5,8,12
1206,8,5,14
1207,6,5,11
1208,5,8,15
1209,5,6,7
1210,5,5,6
1211,9,11,15
1212,6,5,14
1213,15,5,5
1214,8,5,12
1215,6,17,12
1216,8,5,10
1217,5,6,6
1218,5,11,6
1219,8,6,7
1220,6,6,24
1221,5,5,21
1222,5,15,9
1223,6,9,7
1224,5,13,9
1225,5,6,25
1226,8,14,17
1227,5,17,5
1228,5,11,5
1229,12,8,12
1230,5,6,12
1231,14,7,11
1232,5,7,28
1233,7,26,5
1234,5,8,5
1235,5,11,5
1236,7,11,5
1237,5,5,26
1238,5,15,13
1239,6,6,13
1240,6,28,24
1241,8,21,6
1242,5,6,10
1243,7,6,6
1244,7,7,12
1245,5,17,14
1246,6,7,12
1247,6,19,6
1248,5,6,6
1249,5,5,8
1250,5,7,15
1251,5,19,5
1252,5,6,8
1253,5,21,6
1254,15,6,12
1255,14,8,11
1256,10,5,7
1257,5,7,9
1258,22,5,9
1259,5,6,5
1260,5,6,16
1261,7,6,13
1262,7,6,16
1263,6,6,10
1264,5,5,7
1265,5,9,5
1266,5,6,8
1267,8,5,16
1268,5,6,6
1269,7,14,5
1270,7,26,6
1271,6,6,8
1272,6,6,5
1273,9,7,12
1274,5,11,7
1275,14,6,11
1276,7,5,15
1277,5,5,13
1278,7,15,5
1279,7,8,9
1280,6,14,14
1281,5,7,17
1282,5,5,7
1283,16,5,7
1284,5,12,12
1285,7,18,13
1286,5,5,24
1287,16,5,11
1288,5,5,9
1289,6,14,6
1290,13,7,8
1291,10,7,15
1292,5,10,9
1293,5,5,6
1294,15,5,6
1295,5,24,16
1296,5,6,5
1297,5,5,5
1298,6,5,11
1299,6,6,7
1300,7,7,23
1301,5,5,12
1302,5,33,6
1303,6,7,20
1304,5,5,5
1305,6,7,7
1306,8,5,12
1307,17,5,15
1308,8,23,6
1309,5,5,5
1310,6,5,17
1311,6,22,5
1312,5,9,7
1313,7,6,14
1314,5,5,6
1315,7,7,9
1316,6,7,5
1317,5,6,6
1318,16,5,10
1319,5,14,6
1320,5,7,5
1321,5,5,10
1322,5,5,6
1323,5,22,5
1324,5,6,9
1325,6,7,9
1326,5,9,8
1327,6,5,8
1328,7,14,8
1329,6,12,5
1330,5,5,15
1331,6,18,18
1332,7,6,19
1333,6,12,6
1334,5,6,11
1335,5,5,6
1336,8,8,15
1337,9,5,5
1338,5,13,15
1339,6,5,6
1340,13,11,5
1341,5,5,5
1342,5,5,6
1343,6,10,5
1344,18,6,5
1345,6,9,5
1346,8,8,5
1347,5,5,7
1348,5,12,15
1349,5,9,6
1350,8,5,15
1351,7,8,6
1352,10,12,6
1353,5,13,20
1354,5,5,12
1355,5,5,18
1356,5,5,20
1357,5,6,8
1358,24,5,7
1359,5,5,12
1360,5,19,5
1361,7,22,6
1362,6,13,5
1363,6,5,6
1364,6,6,9
1365,6,13,10
1366,6,8,5
1367,5,5,14
1368,5,22,8
1369,5,17,8
1370,5,8,24
1371,9,5,6
1372,9,7,25
1373,6,5,9
1374,5,6,7
1375,5,17,16
1376,15,6,11
1377,5,16,7
1378,10,5,21
1379,6,5,12
1380,5,8,6
1381,12,10,6
1382,8,6,5
1383,5,5,7
1384,10,20,7
1385,8,5,17
1386,5,23,7
1387,5,5,6
1388,5,5,7
1389,6,5,13
1390,19,5,21
1391,5,7,7
1392,6,5,5
1393,5,5,9
1394,8,5,6
1395,9,6,12
1396,6,6,9
1397,5,6,8
1398,6,6,11
1399,6,9,21
1400,6,13,10
1401,5,5,5
1402,16,13,8
1403,5,5,5
1404,6,6,6
1405,5,6,10
1406,5,5,19
1407,6,14,5
1408,5,13,5
1409,6,6,11
1410,5,6,7
1411,5,8,6
1412,5,5,6
1413,8,11,7
1414,6,8,8
1415,21,11,10
1416,5,6,7
1417,6,7,22
1418,6,12,16
1419,10,5,6
1420,5,10,7
1421,6,6,6
1422,5,6,13
1423,8,7,6
1424,6,7,11
1425,5,5,5
1426,5,5,6
1427,5,6,10
1428,7,6,15
1429,5,5,35
1430,6,6,8
1431,6,6,18
1432,5,13,15
1433,5,5,8
1434,6,5,5
1435,5,5,8
1436,15,5,6
1437,5,7,7
1438,6,21,6
1439,14,5,10
1440,5,5,7
1441,5,15,6
1442,5,5,5
1443,5,9,5
1444,7,18,7
1445,6,5,7
1446,7,6,15
1447,7,5,12
1448,5,5,7
1449,6,13,8
1450,5,5,19
1451,6,6,10
1452,9,8,10
1453,5,6,11
1454,5,5,17
1455,5,5,14
1456,6,6,12
1457,5,5,11
1458,5,12,15
1459,5,6,10
1460,6,9,9
1461,5,5,13
1462,5,6,19
1463,6,6,7
1464,5,7,5
1465,6,5,17
1466,7,12,13
1467,5,5,5
1468,8,7,14
1469,5,6,6
1470,5,13,7
1471,8,6,9
1472,5,5,6
1473,14,6,8
1474,6,7,22
1475,5,5,11
1476,5,5,6
1477,9,6,5
1478,6,5,11
1479,5,6,14
1480,6,5,5
1481,5,5,13
1482,6,5,10
1483,5,6,12
1484,5,5,21
1485,7,9,21
1486,6,5,23
1487,20,5,6
1488,6,5,5
1489,5,5,5
1490,6,14,11
1491,11,19,5
1492,7,14,5
1493,5,6,6
1494,5,7,8
1495,9,5,6
1496,6,7,9
1497,12,5,10
1498,17,10,6
1499,5,5,10
1500,17,7,6
1501,6,11,5
1502,5,6,7
1503,5,9,5
1504,6,6,11
1505,5,14,13
1506,5,5,6
1507,7,21,6
1508,5,6,9
1509,6,5,10
1510,5,5,10
1511,7,5,6
1512,16,5,8
1513,11,6,6
1514,5,5,9
1515,10,5,7
1516,6,6,6
1517,6,19,8
1518,16,6,6
1519,5,5,5
1520,5,5,6
1521,5,10,13
1522,5,5,18
1523,9,5,7
1524,5,9,18
1525,7,5,17
1526,14,5,12
1527,6,8,7
1528,8,5,9
1529,6,9,18
1530,7,5,14
1531,8,5,19
1532,5,7,6
1533,6,6,10
1534,13,16,7
1535,6,6,8
1536,5,5,10
1537,8,8,15
1538,9,6,7
1539,6,7,8
1540,5,12,8
1541,5,5,5
1542,6,6,7
1543,6,9,16
1544,6,5,12
1545,7,5,5
1546,8,5,12
1547,8,5,14
1548,5,14,6
1549,5,7,7
1550,6,6,16
1551,5,5,8
1552,11,15,8
1553,17,5,6
1554,6,8,5
1555,5,7,12
1556,5,12,26
1557,9,5,11
1558,8,5,5
1559,11,5,12
1560,5,8,5
1561,9,10,13
1562,6,8,13
1563,12,5,8
1564,7,5,11
1565,7,22,15
1566,8,7,14
1567,5,7,9
1568,8,7,12
1569,5,5,9
1570,16,15,7
1571,5,8,10
1572,5,5,11
1573,11,5,9
1574,10,5,7
1575,5,8,6
1576,5,5,5
1577,6,9,6
1578,6,5,13
1579,5,6,5
1580,7,5,6
1581,5,7,5
1582,5,14,5
1583,7,5,7
1584,6,7,13
1585,13,6,5
1586,7,5,8
1587,11,5,8
1588,5,8,8
1589,6,5,11
1590,15,6,5
1591,5,5,19
1592,5,15,13
1593,5,12,5
1594,5,8,5
1595,9,5,11
1596,7,9,10
1597,5,5,7
1598,9,5,5
1599,8,6,5
1600,5,5,6
1601,10,8,5
1602,15,6,12
1603,6,5,8
1604,5,5,5
1605,6,5,12
1606,9,16,10
1607,5,6,5
1608,6,6,12
1609,6,7,6
1610,5,6,13
1611,5,5,8
1612,6,5,8
1613,18,7,5
1614,5,6,7
1615,5,5,12
1616,7,24,5
1617,11,5,23
1618,5,5,5
1619,5,5,7
1620,5,16,5
1621,5,6,8
1622,14,5,5
1623,5,5,6
1624,5,7,9
1625,5,5,14
1626,5,7,6
1627,8,5,8
1628,5,7,5
1629,5,5,26
1630,5,5,20
1631,8,5,10
1632,5,5,9
1633,6,10,28
1634,16,11,6
1635,11,5,5
1636,8,5,6
1637,5,6,8
1638,6,7,7
1639,13,5,12
1640,5,6,5
1641,8,7,5
1642,5,5,10
1643,5,5,13
1644,5,7,6
1645,7,7,8
1646,5,5,11
1647,6,5,9
1648,8,7,5
1649,5,5,10
1650,6,5,6
1651,5,5,5
1652,11,7,8
1653,6,5,7
1654,17,5,5
